gene,pt1,pt2,pt3,pt4,pt5,pt6,pt7,SYMBOL,GENENAME
ENSCAFG00000031495,-1.052121943,-0.469372222,-1.406804438,-0.918122369,-0.164026345,-1.290199474,-0.856866559,ZNF461,zinc finger protein 461
ENSCAFG00000031499,1.153265511,0.9023932,0.077862334,0.390552862,1.876784902,0.350428842,1.322776246,GLIS3,GLIS family zinc finger 3
ENSCAFG00000031536,-0.960160005,-1.324404808,-1.83079179,-0.151856845,-0.69562236,-1.502952536,-1.528649818,LDLRAD4,low density lipoprotein receptor class A domain containing 4
ENSCAFG00000031608,-0.715423448,-1.23003898,-1.14414884,-1.584602951,-0.905746239,-0.013793243,-0.361831953,NUDT2,nudix hydrolase 2
ENSCAFG00000031609,1.450633778,-2.573185468,-2.519240541,-2.998832471,-2.656135067,-0.40152812,-0.356585483,NA,NA
ENSCAFG00000031630,0.516043644,1.669767357,-0.045526753,0.530798125,0.522109072,0.686552696,0.232355662,GNG4,G protein subunit gamma 4
ENSCAFG00000031664,-0.755398666,0.019492689,-1.369085156,-0.959024829,0.047682269,-1.082940344,-2.31151799,KCNT2,potassium sodium-activated channel subfamily T member 2
ENSCAFG00000031682,1.384242659,0.832366611,0.836806069,1.175522646,na,-0.232320212,0.813287818,LOC474938,glutathione S-transferase A2
ENSCAFG00000031738,0.904728867,1.872588927,0.79168119,0.856125248,1.22570019,1.339440283,0.858769416,COLGALT1,collagen beta(1-O)galactosyltransferase 1
ENSCAFG00000031754,0.594365359,0.180739364,0.714115007,0.322097314,0.057656939,0.495325302,0.326050952,H2AC5,H2A clustered histone 5
ENSCAFG00000031795,-4.311198117,-0.46614442,-4.072240639,-2.351385379,1.030300225,-0.542040202,-0.976474733,NA,NA
ENSCAFG00000031804,0.112485092,-0.704366388,-1.055299245,-0.893556288,-0.317581796,-0.415546048,-0.303474013,NA,NA
ENSCAFG00000031860,1.338298392,0.640047661,1.203802657,0.396793907,0.125699997,1.339763979,0.672319025,H2AC6,H2A clustered histone 6
ENSCAFG00000031912,-1.763314394,-4.622293689,-4.603401187,-3.540362901,-0.273754839,-5.286711249,-5.248234073,SBSN,suprabasin
ENSCAFG00000031934,-0.382108966,-0.70707122,-1.144555502,-0.750586075,-1.15226344,-0.700084247,0.040115151,NA,NA
ENSCAFG00000031941,-1.044781903,-0.23599217,-0.447268527,-0.875148836,-0.949160322,-0.908001316,-0.418236127,NA,NA
ENSCAFG00000031965,0.563367429,-0.740056359,-0.978616487,-1.146763376,-1.096351937,-1.94294462,0.249869496,FGF1,fibroblast growth factor 1
ENSCAFG00000032016,0.756735194,-0.189054899,0.423296868,0.577693547,0.977029758,0.006731752,1.497424221,HILPDA,hypoxia inducible lipid droplet associated
ENSCAFG00000032019,0.383182295,2.014000569,0.636300762,-1.505899454,na,2.819097741,0.530991611,NLRP12,NLR family pyrin domain containing 12
ENSCAFG00000032029,-1.014850388,-1.061353716,-1.358003947,-0.755122415,-0.591580248,-1.411568557,-1.287799682,NA,NA
ENSCAFG00000032084,-1.19213099,-1.114654712,-0.894780638,-0.790569353,-0.649122331,-0.928628858,-0.794888441,SMIM19,small integral membrane protein 19
ENSCAFG00000032086,0.357046785,1.125773129,0.625575393,1.165120111,0.391734111,1.620865683,0.830169198,CBX2,chromobox 2
ENSCAFG00000032088,0.366870007,0.498997824,0.609894204,0.180990831,0.594547481,1.186119537,0.117506714,LOC483842,centrin-4
ENSCAFG00000032135,-0.144575722,-0.509514248,-0.488030202,-0.201731841,-0.410477607,-0.505704009,-0.304314702,CLDN24,claudin 24
ENSCAFG00000032243,1.159137275,0.20913591,-0.276563246,0.418317509,1.104391475,0.354918774,2.946782349,DIO2,iodothyronine deiodinase 2
ENSCAFG00000032267,1.769671729,0.107680003,na,0.504627617,1.363439412,-0.35340864,2.009573055,WNT2,Wnt family member 2
ENSCAFG00000032289,-1.260043959,-2.59118388,-0.681162187,-0.879957342,-1.802122873,-2.061491906,-1.524492337,BMP6,bone morphogenetic protein 6
ENSCAFG00000032290,0.112404972,0.868321121,0.772455368,0.903565842,1.158459024,0.447930588,-0.222687916,RAPGEFL1,Rap guanine nucleotide exchange factor like 1
ENSCAFG00000032312,-0.334501247,-0.437358815,-1.008152187,-1.001964168,0.003645658,-0.836983954,-0.527814565,ZNF71,zinc finger protein 71
ENSCAFG00000032313,-1.38203017,-2.068879977,-1.53069094,-3.594267448,-0.477181623,-3.056587674,-0.869154888,FGL1,fibrinogen like 1
ENSCAFG00000032326,-1.379197027,-0.828966389,-1.125552361,1.209500105,-0.806559381,-1.713121701,-0.336340317,S100A2,S100 calcium binding protein A2
ENSCAFG00000032339,-0.383028491,-0.462671975,-0.611863733,-2.265511914,-0.324181219,-0.463151177,na,CYP2A13,cytochrome P450 family 2 subfamily A polypeptide 13
ENSCAFG00000032342,-1.289635461,-1.944169165,-0.704443251,-1.370226592,-1.426659306,-0.164823433,-2.306021942,PDGFD,platelet derived growth factor D
ENSCAFG00000032363,0.684882961,1.375587358,1.102371087,0.487372488,0.428647376,1.362856736,1.209095477,TXN,thioredoxin
ENSCAFG00000032377,-0.081663109,0.890064999,-0.018112763,0.927824989,1.760825149,1.490051958,0.335117444,EVA1A,"eva-1 homolog A, regulator of programmed cell death"
ENSCAFG00000032379,0.509333192,0.953942041,0.817860591,-0.201686883,2.402889825,2.311407114,1.080493662,PEG10,paternally expressed 10
ENSCAFG00000032384,-1.160069664,-2.908795605,-1.912285886,-0.795234548,0.151565387,-0.48345543,-0.191124437,IL17B,interleukin 17B
ENSCAFG00000032412,-0.747434401,-0.322247597,-0.922854655,-1.142186091,-0.915082936,-1.829913596,-0.889590949,FLI1,"Fli-1 proto-oncogene, ETS transcription factor"
ENSCAFG00000032422,-3.168710606,-4.211270309,-1.228754981,-1.67908429,-2.007574717,-2.940584826,-2.692790106,RARRES1,retinoic acid receptor responder 1
ENSCAFG00000032444,-0.378169395,-0.39921176,-0.538979549,-0.299310211,-0.785789718,-0.162824236,-0.238019685,LOC608550,ferritin heavy chain-like
ENSCAFG00000032489,-0.71145604,-0.949742051,-1.15471406,-0.782696437,-0.405593831,-0.358752329,0.0128361,SHISA7,shisa family member 7
ENSCAFG00000032511,1.148404085,0.464227053,0.931587711,0.793966316,0.011076162,1.417148224,1.013356463,C15H1orf109,chromosome 15 C1orf109 homolog
ENSCAFG00000032529,0.892091933,1.851740612,0.551150159,0.125245339,1.204608384,0.717573467,1.792495264,NA,NA
ENSCAFG00000032571,-1.284312037,-1.174361058,-1.642859171,-0.106640944,-0.57298374,-0.709926279,-0.950091039,ENHO,energy homeostasis associated
ENSCAFG00000032579,-1.208084374,-2.429315319,1.11115279,-0.676242412,-2.191888379,-0.894010759,-0.314647718,IRX3,iroquois homeobox 3
ENSCAFG00000032625,1.016838232,1.009937286,1.750940524,2.569709389,0.491668813,1.049113502,0.047401657,NA,NA
ENSCAFG00000032626,1.16013041,1.109579488,1.335588935,1.444595596,0.51143957,2.504030932,2.387693272,SRM,spermidine synthase
ENSCAFG00000032636,-1.360577592,-1.100311199,-1.012255687,-0.500293322,-0.861482735,-1.364642112,-0.489402974,ZNF775,zinc finger protein 775
ENSCAFG00000032700,-0.417849819,-0.658804454,-0.592403767,-1.170802558,-0.00631269,-0.616235923,-0.713945032,ST8SIA6,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6"
ENSCAFG00000032722,-0.570525304,-1.200601409,-0.866510284,-1.130692065,-0.64435822,0.175772998,-1.179219014,PRIMA1,proline rich membrane anchor 1
ENSCAFG00000032747,-1.384214989,-1.704493834,-1.632109166,-1.532948447,-1.366167274,-1.298682005,-0.801403339,FN3K,fructosamine 3 kinase
ENSCAFG00000032756,-1.753876894,-0.569485257,-1.617937413,-0.225906205,-1.202365756,-0.67870175,-0.710295554,NA,NA
ENSCAFG00000033086,-1.958870961,-1.037105793,-0.957062312,-3.202850269,-0.876149607,-0.79553333,-1.367040005,NA,NA
ENSCAFG00000033113,0.225980065,0.744035082,-0.006847981,0.635937387,0.530998522,1.791638292,-0.004213453,NA,NA
ENSCAFG00000033364,-0.06715058,-0.869687027,-1.414443346,-2.180572651,-0.147313181,-0.594987635,-0.679242253,LOC102156389,uncharacterized LOC102156389
ENSCAFG00000033684,0.08761257,0.160236226,2.892209866,2.426012283,-0.012323067,3.356609027,0.055253756,NA,NA
ENSCAFG00000033956,-1.988999736,-1.5708549,-0.217053299,-0.474017039,-0.206926894,-1.587016999,-0.956640089,NA,NA
ENSCAFG00000034058,6.019905657,-8.169449143,0.005987906,0.482312962,-6.606102892,na,-6.859710803,NA,NA
ENSCAFG00000034213,0.271347781,0.065569721,0.750416032,1.49091539,0.65714409,0.081840636,-0.036466026,NA,NA
ENSCAFG00000034308,-0.65961469,-0.539982967,-0.660964558,0.752551256,-0.256003718,-1.769272182,-0.729205351,NA,NA
ENSCAFG00000034990,-0.271238548,-1.787899917,-1.306007974,-1.704293624,na,-1.629008806,-0.47082771,NA,NA
ENSCAFG00000035199,1.348100507,0.8655607,1.09254291,-0.329461963,-0.351914472,1.718699547,1.283481513,NA,NA
ENSCAFG00000035513,0.468618341,0.592594729,1.960924248,1.588067156,0.311858152,0.95405245,na,LOC111093651,uncharacterized LOC111093651
ENSCAFG00000035573,-0.782333826,-2.506626206,-1.343128228,-0.073671298,na,-0.366739286,0.086838779,NA,NA
ENSCAFG00000035612,-1.944703451,-1.61145024,-0.603327911,-1.73095699,-1.879881165,0.30910129,-0.895027019,NA,NA
ENSCAFG00000035682,-0.684346069,-0.766018293,-0.318986044,-0.250846338,-0.785993445,0.048125147,-0.386095018,NA,NA
ENSCAFG00000036082,-0.910085242,-2.720484906,-2.053433685,-1.016262166,0.195795557,-0.377405328,-0.054374918,NA,NA
ENSCAFG00000036179,-0.538974454,-0.517729783,-1.305605131,-0.916046068,-0.613675321,0.371354983,-0.271360017,CELF4,CUGBP Elav-like family member 4
ENSCAFG00000037946,-1.034664201,-1.499254248,-1.061296567,-1.068903262,-0.956951099,-1.100551261,-0.845105283,NA,NA
ENSCAFG00000038120,-0.199235269,-0.86301419,-0.403007083,-0.177909347,-0.469922921,-0.387813529,-0.140960691,NA,NA
ENSCAFG00000038248,-1.896231553,-2.313428096,-1.175724306,-1.790311455,-0.785789718,-1.517739489,-1.350476859,NA,NA
ENSCAFG00000038477,-1.727272902,-0.755718269,-0.614953759,0.158136864,-1.397546492,-1.206155177,-0.50302079,LOC102153906,uncharacterized LOC102153906
ENSCAFG00000038655,na,0.254134654,1.858838383,1.356693213,na,1.450698585,0.376521145,NA,NA
ENSCAFG00000038670,-0.331654794,-0.332043474,-0.35368237,-0.95419665,-0.276562226,-0.700191166,-0.110095519,NA,NA
ENSCAFG00000038694,na,-0.815892201,-0.788072622,-0.797467454,0.329338479,-1.269537026,-0.811668305,NA,NA
ENSCAFG00000038716,-0.483665304,-1.144994954,-0.03664598,-0.903273799,-0.184109118,-0.429719405,-0.454872381,NA,NA
ENSCAFG00000038781,-1.610288497,-2.273824277,-0.201653323,0.74359347,-0.749351196,-0.622130716,-0.950053757,NA,NA
ENSCAFG00000038863,-0.481040598,-0.859945952,-0.003460506,-0.650126414,-0.6560519,-0.38833907,-0.614844683,NA,NA
ENSCAFG00000039349,-0.217443202,-2.041063268,-1.409142067,-1.029717307,-0.060341306,-0.864663268,0.60184683,LOC111095006,uncharacterized LOC111095006
ENSCAFG00000039630,0.04069109,0.850035743,0.959725086,0.114637929,0.332962871,0.420388207,0.297558803,NA,NA
ENSCAFG00000039915,0.552192271,1.211284538,1.139756879,1.312955307,0.221299301,1.009937276,1.30391629,NA,NA
ENSCAFG00000040994,-0.331644328,-0.683254261,-1.98066761,-2.117772796,0.084057732,-1.627628053,-0.39800378,NA,NA
ENSCAFG00000041010,-0.603002574,1.699225929,0.5521538,-0.422012371,2.533844121,0.618809658,0.648531843,LOC609263,T-cell receptor gamma chain C region
ENSCAFG00000041016,-0.906700444,-1.610109649,-2.029614773,-0.320661072,-0.341353568,-1.753979582,-0.873646467,NA,NA
ENSCAFG00000041041,1.586783899,1.121721333,-0.498693287,0.679337886,0.93383248,0.753551117,0.141001962,NA,NA
ENSCAFG00000041107,0.868162002,0.511253582,0.43738572,0.790960608,0.918976772,1.29356755,0.830036098,NA,NA
ENSCAFG00000041280,-1.482366072,-1.253083606,-0.645618925,-0.608081167,-2.063920676,1.402731919,-1.614154193,NA,NA
ENSCAFG00000041323,-1.287588712,-0.604225973,-0.342587799,-0.238335968,-0.623881195,-0.872258884,-0.55916093,NA,NA
ENSCAFG00000041351,-0.156934288,-0.838599589,-0.517826181,-0.618651539,-0.785993445,-0.460950706,0.961200954,MIR8805,microRNA mir-8805
ENSCAFG00000041364,-0.503708301,-0.596776746,-0.611863733,-0.745340086,-1.030623496,-1.206155177,-0.228599494,NKAIN2,sodium/potassium transporting ATPase interacting 2
ENSCAFG00000041406,-0.865927698,-0.992464101,-1.402574003,-0.818473639,-0.856815955,-1.397892585,-1.864612424,NA,NA
ENSCAFG00000041532,-0.660115246,-1.749235088,-0.413800007,-1.546961851,-1.204531179,-1.845991055,-1.173392161,CTDSPL,CTD small phosphatase like
ENSCAFG00000041559,-0.264120061,-1.904070058,-0.263406236,-0.333623963,-0.291499441,-0.248675175,-0.112802865,NA,NA
ENSCAFG00000041630,-1.152033424,-1.797324701,-1.430212225,na,-0.176258297,-1.415252237,0.809307997,NA,NA
ENSCAFG00000041766,0.047488297,-0.773375758,-0.785503365,-0.442256004,-0.687409351,-0.954468731,-0.328676704,NA,NA
ENSCAFG00000041809,-0.846787736,-0.373278755,-0.289165316,-0.107281079,0.023240545,-1.018789519,-0.976474733,NA,NA
ENSCAFG00000041946,-3.121927714,1.155926772,-2.916437742,-2.137375104,0.118652746,-2.461145063,-1.638178478,NA,NA
ENSCAFG00000041982,-0.853661857,-1.425318563,-0.757457215,-1.454774661,-0.283845802,-0.639356089,-0.9876631,NA,NA
ENSCAFG00000041995,9.025726827,-5.225290794,-3.504804298,na,na,na,na,NA,NA
ENSCAFG00000042006,na,-2.749917096,-0.79371715,na,na,na,2.599116423,NA,NA
ENSCAFG00000042086,-0.30163465,-0.857414727,-0.655252973,-0.444946873,-0.930898929,-0.520501019,0.11729337,NA,NA
ENSCAFG00000042100,0.725619207,0.202157558,-1.343128228,-0.725874992,-1.319701058,-1.066411694,-1.226647609,NA,NA
ENSCAFG00000042165,1.215047181,1.940910878,-0.048710169,0.193535771,2.104522607,0.215610376,0.6067878,NA,NA
ENSCAFG00000042194,0.337103246,-1.226059618,-1.364766586,-1.489967634,-0.367912269,-2.692747988,-0.405774191,NA,NA
ENSCAFG00000042246,-0.146330086,-2.044473261,-0.510601466,-1.243961691,-1.465386249,-1.990214168,-0.613900785,NA,NA
ENSCAFG00000042264,-1.078136199,-0.313617639,-0.694246298,-0.56376433,-1.009240854,-1.36337433,-1.095905487,NA,NA
ENSCAFG00000042293,0.759807559,1.502732249,-0.156461047,0.613749384,0.440183785,0.276310568,1.586754776,NA,NA
ENSCAFG00000042313,1.166775294,1.979706733,1.565922849,1.051718496,0.851647632,2.770393081,2.056345571,CENPT,centromere protein T
ENSCAFG00000042330,-0.383028491,-1.570645705,-0.580893101,-1.154310497,-0.718954635,-1.587674586,-0.500782032,NA,NA
ENSCAFG00000042378,0.899097498,-0.924491713,-0.938385771,-1.254018397,0.28447666,-0.95536361,-0.262428348,NA,NA
ENSCAFG00000042390,0.005912713,1.244661259,0.667722146,0.755993464,0.873368709,2.022560141,1.183583123,TUBB2A,tubulin beta 2A class IIa
ENSCAFG00000042397,-0.86723318,2.867920508,-1.568130662,-0.943380874,0.080781443,-0.450352985,-0.421444042,NA,NA
ENSCAFG00000042448,-2.247819563,0.162597196,-0.718713296,-1.654110289,-0.760275896,-1.856351509,-0.614540829,NA,NA
ENSCAFG00000042467,-2.729741364,-2.450020294,0.172309877,-2.084402512,-1.747582682,-1.915063681,-2.060391601,NA,NA
ENSCAFG00000042481,0.118918465,0.542955678,0.266879856,0.532428778,0.814725767,1.461518111,1.949902109,NA,NA
ENSCAFG00000042483,-0.517137272,-1.164310439,-0.933468898,-0.422961501,-0.769540893,-0.069406176,-1.030614654,NA,NA
ENSCAFG00000042575,1.026478595,0.217990815,0.07464172,0.056759122,0.273844096,0.615869809,0.634696397,NA,NA
ENSCAFG00000042637,1.180666449,0.337713862,1.15204316,1.850017151,0.38157755,0.920498214,0.094244499,NA,NA
ENSCAFG00000042710,-1.326971503,-3.198934454,-0.528060893,-1.612194209,-0.637997187,-3.270711211,-2.488895273,LOC475605,very low-density lipoprotein receptor-like
ENSCAFG00000042712,-0.949396547,-0.767236837,-0.894298226,-0.079400619,-0.891764666,-0.606500302,-0.392531448,NA,NA
ENSCAFG00000042737,0.510144141,1.902714934,0.82159028,0.348390185,0.64658739,2.12592367,1.119219614,NA,NA
ENSCAFG00000042778,-0.690163431,2.153168089,-1.172053908,-1.010542537,0.146164557,-0.468763406,-0.51141017,NA,NA
ENSCAFG00000042795,-0.2013394,-2.506949551,-2.07379834,-2.427912807,-1.32478873,-2.738302603,-0.338345449,CLDN5,claudin 5
ENSCAFG00000042812,-1.218637153,-0.934560716,-1.312020546,-0.285888753,-0.364304414,-1.788262515,-1.374279188,NA,NA
ENSCAFG00000042862,0.532806402,-0.726982934,-0.938385771,-0.564892901,-0.01931072,-0.872258884,-0.821637222,NA,NA
ENSCAFG00000042998,-1.390868666,-2.158263852,-2.118967922,-2.615243701,-1.840169494,-3.078516989,-1.820541934,NA,NA
ENSCAFG00000043038,0.733978845,0.991353653,0.198564402,0.087931993,0.666260508,1.057316022,0.29437863,NA,NA
ENSCAFG00000043115,1.28807678,0.257559297,1.826505481,-1.254018397,na,1.391158356,1.709144469,NA,NA
ENSCAFG00000043280,-1.069873957,-1.343341427,-1.268909547,-0.045502754,-0.67798592,-1.936240801,-0.974995857,SHC2,SHC adaptor protein 2
ENSCAFG00000043492,-0.196770303,-2.09602149,-1.32822733,-1.133263177,-0.167517731,-1.523411514,-0.851049135,NA,NA
ENSCAFG00000043524,-1.830761758,-0.916623554,-0.003748969,-0.737837443,0.807522757,-0.699026606,-1.69589126,NA,NA
ENSCAFG00000043540,0.487664611,0.386936767,0.983800495,1.7189571,-0.234865694,1.618594057,0.744548876,NA,NA
ENSCAFG00000043544,-1.078136199,-1.210944091,-1.210643982,-0.244226829,-0.619040777,0.344432836,0.352358817,NA,NA
ENSCAFG00000043571,-1.046355528,-0.794723565,-0.66928009,-0.299222291,-0.001477103,-0.928596382,-0.023154045,NA,NA
ENSCAFG00000043597,0.79230975,0.405649146,1.422614588,0.185316658,-0.128849355,0.568524894,0.610988692,H1-5,"H1.5 linker histone, cluster member"
ENSCAFG00000043646,2.35216404,1.168221767,0.806728243,0.166517893,0.069069454,2.187736842,1.404414774,NA,NA
ENSCAFG00000043880,-0.152720941,-2.298059253,-0.866280455,-0.397318247,-0.227133589,-0.515856954,-0.06168488,NA,NA
ENSCAFG00000043945,4.255043364,-0.105209891,1.880550443,1.059016111,-0.25554962,4.508559066,0.908141194,NA,NA
ENSCAFG00000044018,-0.722070678,-0.624571413,-1.012270187,-0.287425795,-0.250395245,-1.3725863,-1.049652872,NA,NA
ENSCAFG00000044114,-0.605694233,-1.017934934,-0.48475285,-0.257983445,-0.69050712,-0.446463192,0.257120602,NA,NA
ENSCAFG00000044137,0.22187978,1.601177767,0.500012732,0.18997494,0.217290568,0.730067695,0.443177886,NA,NA
ENSCAFG00000044295,2.880410042,2.327894511,na,2.225189244,-2.312602265,2.55963154,2.582245876,NA,NA
ENSCAFG00000044319,0.929929858,0.850555382,0.076799329,0.085270999,0.546338803,0.081191301,1.03501667,NA,NA
ENSCAFG00000044408,-1.69278613,-1.59315339,0.098224544,-1.608744268,-0.785993445,-0.691087426,-0.436175655,SGK2,serum/glucocorticoid regulated kinase 2
ENSCAFG00000044451,-1.428721365,-1.12713081,-2.073487012,-0.298937771,-0.817271259,1.032536171,1.763470523,NA,NA
ENSCAFG00000044486,0.271347781,0.471511253,0.04480705,na,0.586322816,1.151209898,1.064594096,NA,NA
ENSCAFG00000044568,-1.300442532,-0.443454004,-0.547793877,-1.308057974,-0.618473541,-0.517577687,0.182465994,NA,NA
ENSCAFG00000044596,-0.540116582,-0.904276912,-0.52766111,-0.241244447,-0.061246183,-0.79553333,-0.827026828,NA,NA
ENSCAFG00000044601,1.030432349,0.480819215,-0.308102651,0.819107363,1.483403035,0.801051964,0.273989299,NA,NA
ENSCAFG00000044628,0.281321336,1.005822885,2.174332393,1.098050182,0.069311872,1.384746834,0.702112633,FAM72A,family with sequence similarity 72 member A
ENSCAFG00000044648,-0.62771215,-0.587931558,-0.692882018,-0.519727221,-0.377794247,-0.115503751,-1.002153372,NME5,NME/NM23 family member 5
ENSCAFG00000044731,0.458801722,0.893724431,0.489771053,0.282614908,0.263153759,1.498215381,1.236515059,NA,NA
ENSCAFG00000044737,na,0.254134654,1.414994328,1.368340527,0.027102683,1.190715045,na,NA,NA
ENSCAFG00000044765,0.489572061,0.337199681,2.176938488,0.385549485,na,1.909851733,0.803416616,NA,NA
ENSCAFG00000044821,-1.735666209,-0.884532844,-2.877551859,0.277521086,-0.973753849,-3.022487077,-1.949740478,SCIN,scinderin
ENSCAFG00000045051,0.381640708,0.103180762,0.78510794,0.160465137,0.28447666,0.620914385,0.158072232,LOC478743,histone H2B type 1-C/E/F/G/I
